L1_mean,L1_std,L1_rms,L1_ptp,L2_mean,L2_std,L2_rms,L2_ptp,L3_mean,L3_std,L3_rms,L3_ptp,L4_mean,L4_std,L4_rms,L4_ptp,L5_mean,L5_std,L5_rms,L5_ptp,L6_mean,L6_std,L6_rms,L6_ptp,L7_mean,L7_std,L7_rms,L7_ptp,L8_mean,L8_std,L8_rms,L8_ptp,L9_mean,L9_std,L9_rms,L9_ptp,L10_mean,L10_std,L10_rms,L10_ptp,L11_mean,L11_std,L11_rms,L11_ptp,L12_mean,L12_std,L12_rms,L12_ptp,L1_bp_0_5Hz,L1_bp_5_15Hz,L1_bp_15_40Hz,L2_bp_0_5Hz,L2_bp_5_15Hz,L2_bp_15_40Hz,L3_bp_0_5Hz,L3_bp_5_15Hz,L3_bp_15_40Hz,L4_bp_0_5Hz,L4_bp_5_15Hz,L4_bp_15_40Hz,L5_bp_0_5Hz,L5_bp_5_15Hz,L5_bp_15_40Hz,L6_bp_0_5Hz,L6_bp_5_15Hz,L6_bp_15_40Hz,L7_bp_0_5Hz,L7_bp_5_15Hz,L7_bp_15_40Hz,L8_bp_0_5Hz,L8_bp_5_15Hz,L8_bp_15_40Hz,L9_bp_0_5Hz,L9_bp_5_15Hz,L9_bp_15_40Hz,L10_bp_0_5Hz,L10_bp_5_15Hz,L10_bp_15_40Hz,L11_bp_0_5Hz,L11_bp_5_15Hz,L11_bp_15_40Hz,L12_bp_0_5Hz,L12_bp_5_15Hz,L12_bp_15_40Hz,HR_bpm,SDNN_ms,RMSSD_ms,label
0.0020310015,0.0013309928,-0.0006910104,-0.0016930018,0.001368003,0.0003120016,0.0041869986,-0.005785011,0.001641984,0.0049670143,-0.002168005,-0.002588996,0.1451433,0.1038179,0.15402232,0.09989979,0.14039367,0.10930089,0.13046142,0.14188775,0.24686119,0.21488427,0.18001007,0.1506941,0.14515747,0.103826426,0.15402378,0.09991422,0.14040035,0.1093013,0.13052861,0.14200552,0.24686678,0.21494165,0.18002324,0.15071641,1.187,0.71,1.146,0.82299995,1.066,0.74399996,1.076,1.065,2.1859999,2.194,1.628,1.2809999,106.807106,37.623734,5.5775943,76.23827,9.737707,2.3436937,155.09848,28.171076,4.9955153,52.693573,16.617956,2.7078373,112.04605,30.43381,4.702764,88.64177,9.538264,2.2697206,72.16671,35.525204,5.4246287,116.57816,26.200594,6.572496,253.44705,97.05196,32.12438,118.9456,91.61531,31.786493,98.97087,63.87558,19.334816,94.87958,42.007744,9.592995,73.0897,27.732489,37.14835,0
0.006502006,0.0016030004,-0.0049089845,-0.004035005,0.005821997,-0.0015610099,-0.002650999,-0.0031389974,-0.00012199294,0.001871008,-0.0011510126,-0.0013139861,0.17119044,0.1731439,0.0522253,0.17016393,0.09215735,0.0948523,0.16923167,0.34006563,0.31798017,0.26351085,0.26617885,0.2689961,0.1713139,0.17315152,0.052455515,0.17021175,0.09234105,0.09486512,0.1692527,0.34008035,0.31798014,0.26351768,0.26618162,0.268999,1.171,1.305,0.365,1.201,0.628,0.8,1.628,2.7059999,2.612,2.51,2.5509999,2.268,161.66502,42.388428,9.454597,128.71515,54.855335,12.204238,19.511263,2.951437,0.4200645,140.16562,47.915245,10.731203,58.20921,8.937354,1.8811828,33.4911,18.270155,3.9435513,68.69348,72.2246,14.623952,511.8305,233.98471,35.15392,441.70773,203.42801,32.46958,255.72258,117.5386,40.544357,237.5879,118.24645,46.675816,314.63153,115.56436,35.436558,65.430756,73.49225,114.69767,0
-0.0026420127,-0.0014869885,0.0011400013,0.0020059906,-0.0018519862,-0.00010300242,-0.005116996,-0.004307,-0.0016789967,-0.0060109966,-0.005108003,-0.0016230096,0.16834076,0.13933232,0.052520104,0.15219945,0.1032463,0.06303137,0.14299336,0.14837463,0.12633723,0.1177294,0.12482665,0.19173987,0.16836144,0.13934028,0.052532464,0.15221268,0.103262916,0.06303149,0.1430848,0.14843717,0.12634838,0.11788274,0.12493106,0.19174667,1.352,1.096,0.573,1.223,0.917,0.459,1.5,1.266,0.885,1.061,1.1329999,1.393,146.3143,45.156673,9.359597,132.81578,21.050886,3.826153,8.359764,5.8430743,1.4921997,137.40335,31.588093,6.2118297,43.88258,20.199091,4.463517,33.76889,2.1365466,0.3194432,52.489994,48.299652,11.133457,102.507774,40.670284,7.013821,131.43333,10.15306,1.5084096,80.90303,16.318811,4.9806004,64.18387,23.565544,8.830043,272.06552,26.275488,8.515236,44.257114,1733.0403,2877.8118,0
-0.0061199954,-0.0054649995,0.0006449997,0.005733,-0.0032840003,-0.0023559998,-0.0001320011,-0.0036649986,-0.0017709996,-0.006287997,-0.007104999,-0.0062209987,0.19494706,0.13932066,0.075421125,0.16511469,0.13028196,0.055039313,0.27244258,0.24388836,0.31960073,0.25592643,0.2065713,0.14973295,0.19504306,0.13942786,0.07542389,0.1652142,0.13032345,0.05508973,0.2724428,0.24391584,0.31960544,0.25600383,0.2066936,0.14986216,1.524,1.116,0.668,1.2950001,1.018,0.37800002,2.064,2.252,2.806,2.254,1.761,1.1789999,90.29119,104.23458,16.335752,54.7801,53.643276,6.4703,21.51716,9.99604,3.0265503,67.05293,76.39309,10.638299,42.128643,43.644478,8.059915,15.438362,5.732323,0.6645965,216.6769,188.86647,29.471918,79.293915,132.08241,50.286125,173.79897,240.6353,73.17402,123.54067,163.26974,41.014187,89.156006,108.65411,24.10391,52.84964,61.167236,9.853721,79.12088,47.450134,80.34019,1
0.0008609997,-0.00060301874,-0.001450022,-0.00011100177,0.0012140039,-0.0009850186,0.00075700466,-0.002231004,-0.0028490026,-0.0011650138,-0.00037299472,-0.0024699944,0.18187732,0.18766746,0.16364282,0.16571575,0.14537935,0.15054314,0.19560009,0.24533392,0.20759864,0.2184872,0.104855165,0.13413051,0.18187936,0.18766838,0.16364934,0.16571575,0.14538443,0.15054637,0.19560163,0.24534406,0.20761813,0.21849036,0.10485587,0.13415334,1.4499999,1.309,0.92499995,1.296,1.114,0.737,1.433,2.158,2.139,1.641,1.012,1.306,116.75272,64.23188,16.664852,240.76459,32.377438,9.09427,239.00409,9.3675165,1.9588828,119.18524,45.947002,12.3754015,117.8793,28.67641,7.0333567,210.08232,4.8007693,1.356613,162.63362,80.019875,11.938329,196.02419,95.881004,41.904106,97.29451,62.28998,40.80053,365.5744,19.393414,14.19634,44.04784,13.499752,7.594628,51.17165,25.326529,15.193115,83.42246,145.68582,208.36667,1
0.0044389977,0.0035179947,-0.00092400634,-0.003991998,0.0026989991,0.0012829887,-0.0031170053,-0.0073140124,-0.005990014,-0.005367999,-0.006120986,-0.002951006,0.097843066,0.11530055,0.08343292,0.09849576,0.07034103,0.08774949,0.1528239,0.25574479,0.15350786,0.17435004,0.19806583,0.18298659,0.09794372,0.11535422,0.08343802,0.09857667,0.070392765,0.08775881,0.15285565,0.2558491,0.15362455,0.17443271,0.19816044,0.1830105,0.575,0.819,0.531,0.642,0.365,0.667,1.538,2.192,1.131,1.49,1.775,1.657,64.40404,10.763771,2.0116374,81.506,14.993151,4.2740097,61.31038,2.2041638,0.73024607,57.66828,12.331896,2.9665284,42.545395,2.7307682,0.30030507,55.003662,5.886112,1.9996501,76.085594,55.71007,9.216148,360.28348,103.827545,17.297062,152.78334,27.220753,5.6984725,146.79019,45.744373,13.203062,164.7382,63.622204,20.10677,167.76778,48.58882,13.951938,61.98347,269.43564,285.96814,0
-0.0029960002,-0.0029540095,4.8009126e-05,0.0029880044,-0.001517002,-0.0014830038,0.0015919912,-0.0041459333,0.00092916936,-0.002103985,-0.0023139461,-0.00037597842,0.101043835,0.121918574,0.06314879,0.107538365,0.058161512,0.08273316,0.17637089,0.36737925,0.88773996,0.26639876,0.2099677,0.18698102,0.101088226,0.12195445,0.0631488,0.1075799,0.058181293,0.08274648,0.17637819,0.36740255,0.88773996,0.2664074,0.20998059,0.18698141,0.926,0.98800004,0.49799997,0.949,0.53400004,0.65900004,1.2030001,1.736,4.046,1.7750001,1.5120001,1.368,38.78547,22.203735,3.809784,85.98497,22.330856,3.611744,32.954266,1.1552292,0.9073212,54.3481,21.99001,3.488138,14.418319,6.078354,1.4539981,49.51801,6.1801996,1.3055036,234.50194,28.84734,3.7294338,1340.144,2.8283725,0.7589547,7808.419,27.073807,3.1940777,645.0401,24.565754,3.0753312,366.63174,27.21083,3.969429,285.32544,23.143633,3.590413,,,,1
-0.0005349982,-0.0037189985,-0.0031839965,0.0021290006,0.0014090006,-0.003380993,0.0012659912,0.0056500044,0.0030150174,0.005804033,0.0030759836,-0.0019170049,0.095865406,0.11531577,0.05257851,0.10281788,0.05143124,0.07555698,0.13355789,0.21181864,0.25607988,0.21930829,0.18862957,0.13909905,0.095867,0.11537576,0.052674863,0.10283985,0.051450506,0.07563264,0.13356394,0.21189421,0.25609773,0.21938515,0.18865457,0.13911228,0.649,0.866,0.466,0.697,0.35999998,0.612,0.97999996,1.7590001,2.519,1.958,1.37,1.007,42.16145,17.069809,3.0361722,72.60339,16.942072,5.2544775,17.423025,3.8991823,0.518254,53.209435,16.036623,4.0143147,11.614676,6.2299714,0.4620652,34.264908,6.1394625,2.1233985,66.88938,43.361893,4.757161,224.59828,64.23258,19.178894,323.79315,86.56773,31.577744,228.65735,69.36616,22.642262,210.16527,42.626186,12.003203,89.14604,31.822699,8.048774,79.18782,780.05505,1087.0104,0
0.001303997,-0.002392996,-0.0036800127,0.000639001,0.0026030054,-0.002932,-0.002055017,0.00060699263,-0.0056500123,0.00038999418,0.0018390033,0.004486004,0.08926886,0.31226894,0.25264636,0.19189787,0.10740242,0.28038424,0.31409395,0.5355039,0.24445514,0.3888052,0.36691788,0.29593036,0.0892784,0.31227818,0.25267327,0.191899,0.10743392,0.28039968,0.31410065,0.53550404,0.2445205,0.3888055,0.36692244,0.29596442,0.644,2.459,2.102,1.519,0.918,2.2519999,2.76,4.468,1.187,2.971,2.735,2.181,37.778057,15.672735,2.0590386,166.66809,261.26453,56.799103,122.71066,157.82494,39.531307,71.63652,99.13697,19.562004,38.59921,21.49212,6.5967655,135.08362,205.42726,47.63378,187.00787,223.07295,70.42379,870.89185,577.22186,167.87082,380.62177,87.87743,7.699385,339.30292,389.92355,77.36463,284.42517,351.7166,71.16832,188.24352,229.44344,45.5724,80.0,63.532383,62.01173,0
0.00012601183,-0.0022580002,-0.002398993,0.0010120055,0.0012849919,-0.002313999,0.0068580015,0.0100319935,0.00022400079,0.0004260254,-0.0025849906,-0.0037750013,0.19291322,0.12692203,0.09047057,0.15676005,0.13649967,0.053109687,0.13904792,0.16540433,0.1902779,0.1835235,0.17191812,0.13183327,0.19291328,0.1269421,0.090502396,0.15676332,0.13650589,0.053160056,0.13921708,0.16570826,0.1902781,0.18352422,0.1719377,0.1318873,1.368,0.793,0.728,1.059,0.992,0.333,0.86600006,1.188,1.464,1.783,1.597,1.064,223.10262,52.290592,8.721067,100.53962,23.394564,2.7016373,49.18687,9.280591,2.676537,149.22087,35.468563,5.0402656,110.74842,24.880257,5.0173826,18.932636,3.238543,0.5055194,83.35564,49.528095,2.3392584,99.27648,69.57929,7.342229,119.38125,85.048645,14.489241,103.63041,67.19785,19.737436,59.2334,64.33117,21.538843,45.559425,39.038986,10.071911,36.809814,3021.6882,3178.1316,0
-0.0009890057,-0.00022401052,0.0007560327,0.0005699798,-0.00090703915,0.00023607758,-0.0025820374,-0.003837004,-0.0025589853,-0.005695037,-0.002905032,-0.002086003,0.07596642,0.33418372,0.32682714,0.17907493,0.16864651,0.3281361,0.56740654,0.42539573,0.30472952,0.3896129,0.28211784,0.2436006,0.07597283,0.3341836,0.32682788,0.17907576,0.16864885,0.328136,0.56741214,0.4254131,0.3047405,0.38965443,0.282133,0.24360959,0.61899996,2.135,1.923,1.2509999,0.962,2.01,3.801,3.043,2.609,2.679,2.098,1.6759999,25.090239,10.534745,2.2920663,896.7059,75.45747,13.787775,959.99335,37.626686,6.5516167,221.34508,33.613426,6.3972406,269.00748,5.2263727,0.97870785,920.89185,53.863712,9.588812,2641.2937,227.41025,24.618317,1018.8337,312.57797,33.125443,553.7553,115.88016,27.781061,1038.5137,150.62584,35.133137,515.1559,90.580956,19.698792,407.22995,62.606693,12.089046,30.487804,2312.5894,1941.533,0
-0.008331994,-0.0019890054,0.0063350005,0.0050809956,-0.0073000058,0.0021369986,-0.0039340043,-0.0029309937,-0.0040900134,-0.0067109945,-0.004843991,0.002153991,0.06885251,0.049941164,0.052916512,0.05400581,0.056036625,0.038077008,0.14124875,0.3011971,0.2601782,0.18138504,0.11941699,0.11227307,0.06935482,0.04998076,0.05329438,0.054244313,0.056510143,0.038136907,0.14130361,0.30121142,0.26021048,0.18150914,0.119515195,0.11229385,0.583,0.38300002,0.39699998,0.477,0.459,0.25300002,0.886,1.9200001,1.738,1.4499999,1.1300001,0.97599995,22.77507,9.734984,1.3021351,13.460987,4.9107075,0.3425365,16.988365,4.6616993,0.49432933,13.846161,6.156396,0.699385,16.46729,5.954307,0.81346375,9.442275,2.337607,0.091833495,114.41971,40.63594,0.8152961,510.1807,189.20024,3.7317598,358.47726,148.85512,4.1954975,146.16719,75.40699,6.5610647,38.0987,39.31325,5.258759,80.18725,18.770601,1.6770523,69.25498,146.03238,207.72578,1
-0.00022099071,0.0053060157,0.0054859943,-0.0025699995,-0.002837994,0.005390989,-0.0030209648,-0.0016179982,1.5996638e-05,0.00017700162,0.0015050053,-0.0014809967,0.096362695,0.110253505,0.09295727,0.0926148,0.07698179,0.089674264,0.28408608,0.089608304,0.16039328,0.16792285,0.1531202,0.09427652,0.09636302,0.11038104,0.09311911,0.09265041,0.07703406,0.08983619,0.28410217,0.08962292,0.16039321,0.16792303,0.15312766,0.09428823,0.786,0.709,0.86300004,0.704,0.723,0.693,1.181,0.816,1.425,1.486,1.296,0.70799994,28.51167,15.737794,6.5282116,83.93861,9.887681,3.63557,49.931206,5.1072826,5.291379,43.903324,11.539249,3.759507,18.284437,7.928029,5.004456,59.512962,3.554901,2.8221962,789.9668,5.397849,1.2304976,22.411095,14.395302,5.816051,69.67577,48.004105,18.278782,73.34132,54.93262,19.658092,71.07815,42.713524,15.523387,31.754097,16.442001,4.8268595,53.452114,981.47424,1425.7864,0
0.006337999,0.003272004,-0.003010996,-0.004744999,0.004755994,0.00021400172,-0.00081499765,-0.0033730015,-0.004368001,-0.000756012,-0.00024699772,-0.0028949787,0.11309614,0.19383994,0.15191184,0.13940914,0.09247411,0.1645833,0.11974614,0.26764745,0.2655785,0.31539613,0.32197785,0.34268078,0.1132736,0.19386758,0.15194172,0.13948987,0.092596374,0.1645834,0.119749054,0.26766896,0.26561445,0.31539738,0.3219776,0.3426931,0.97,1.405,1.181,0.963,0.86800003,1.251,0.87,1.9679999,2.03,2.633,2.4950001,2.828,22.91715,36.17826,6.5341797,148.75662,91.25737,8.866895,86.74462,49.765892,8.617318,64.31575,51.287407,5.5501094,17.724924,20.177725,5.358865,111.745155,61.39478,7.112532,47.741337,37.613136,4.039001,362.59152,125.11272,20.438416,284.22864,128.79675,32.33212,256.4835,220.07101,58.946545,262.8267,262.50192,49.403656,418.13504,258.20068,47.668793,85.339165,45.531055,68.55655,4
0.0027869998,0.00068399834,-0.0020740032,-0.0018270087,0.0025459998,-0.0006129979,0.0016740037,0.0010729935,-0.0014319977,0.00014399388,0.002228007,0.0016100009,0.22698843,0.1438846,0.11114667,0.18171895,0.16352026,0.060182963,0.19278578,0.22378273,0.31491318,0.33839124,0.3957034,0.40213367,0.22700542,0.1438863,0.11116609,0.1817282,0.1635402,0.060186163,0.19279307,0.22378558,0.31491607,0.33839113,0.39571005,0.40213662,2.007,1.099,1.087,1.527,1.482,0.406,1.596,1.795,2.503,3.349,3.929,3.478,154.75003,125.93192,21.708364,93.0707,45.212135,4.62246,35.23716,26.724632,6.9566536,115.172806,78.858376,11.41997,71.62021,64.96629,13.175649,25.285084,4.455398,0.35991737,114.992546,98.78789,11.819611,240.73276,89.68405,16.028854,587.1643,122.16756,31.472988,509.21417,136.03897,71.34147,432.56943,280.77667,112.936554,430.6503,361.7873,92.03092,62.64501,40.858837,53.15073,3
-0.0007539784,7.6001874e-05,0.0008450014,0.0002749964,-0.0006700194,0.0005250006,0.006416,0.005210001,0.0055949977,0.0011950461,0.002021053,-0.00057899393,0.18093483,0.1256981,0.07517156,0.15106441,0.123332754,0.05032439,0.1955184,0.27024823,0.228511,0.34507906,0.33825877,0.36451825,0.18093646,0.12569806,0.075176425,0.15106472,0.123334534,0.050327156,0.19562362,0.2702984,0.22857943,0.34508112,0.33826452,0.3645183,1.6,1.211,0.712,1.347,1.137,0.621,2.021,2.113,1.4879999,3.092,3.011,3.02,139.80402,60.46084,13.324881,43.440483,34.431583,9.019543,35.780643,7.6162844,0.9806112,82.410286,45.516212,10.919524,76.703606,25.388357,4.8934054,4.6136293,5.8945937,1.6670032,89.69092,98.098366,19.319769,514.7996,82.08346,10.261629,390.92245,34.697803,12.338688,781.04456,118.36359,34.36128,726.91675,121.17575,34.774868,906.7957,118.804276,36.635704,49.535603,283.2181,352.15662,0
0.003891973,0.005300988,0.0014100125,-0.0046239765,0.0013170018,0.0033369937,-0.0011029756,-0.003531001,-0.006497004,2.7990312e-05,0.0019609903,-0.0027019924,0.2824613,0.13357034,0.2496072,0.18216132,0.25797853,0.1416606,0.13834254,0.22476207,0.12720563,0.14906512,0.19279182,0.20590626,0.28248808,0.1336757,0.2496112,0.18221992,0.2579819,0.14169994,0.13834697,0.22479,0.12737145,0.14906527,0.19280203,0.20592406,1.529,1.124,1.23,1.2409999,1.072,1.083,1.201,2.169,1.268,1.65,2.019,2.0219998,736.0391,19.534212,4.545416,59.55165,38.272423,8.537339,601.49713,7.2408657,1.365653,246.83226,27.107859,6.2045264,653.6381,3.797708,0.8172032,146.01366,17.845509,3.808745,111.86168,28.490229,4.4981613,174.94873,107.61992,22.996067,89.97217,22.961163,5.254458,90.187294,36.527782,11.658014,148.36908,59.882603,20.573559,156.31895,73.20935,24.152412,220.18349,26.299557,31.622776,0
0.0074849995,-0.00016600492,-0.007664997,-0.003507001,0.007709998,-0.003794002,-0.0036030016,8.395219e-05,-0.005061,-0.005084999,-0.0051950207,-0.00010099654,0.10686126,0.28541636,0.18496391,0.19479963,0.04956824,0.23435494,0.20322941,0.25888178,0.2639587,0.2958873,0.28632453,0.30917624,0.10712314,0.28541654,0.1851228,0.19483137,0.050164267,0.23438579,0.20326148,0.2588819,0.26400745,0.29593122,0.28637183,0.30917636,0.75699997,2.052,1.378,1.39,0.396,1.711,1.689,2.194,2.079,1.415,2.122,2.414,52.728573,22.302168,3.5655487,332.6839,186.06252,21.821209,137.08408,81.28336,8.5466585,158.79277,83.961426,10.558629,11.814933,5.3079157,0.5953212,221.26767,128.00484,14.292707,136.85518,100.79615,14.923291,401.69577,94.24152,15.929914,352.51633,114.91836,22.907324,671.8814,73.91012,11.219253,452.76086,133.61476,20.039362,587.5189,133.30289,20.316961,69.40063,204.22359,231.01949,0
0.0029780013,0.002068983,-0.00093399896,-0.0025699988,0.0019500201,0.00053598714,0.008076978,-0.0013820189,-0.007205992,-0.0057489993,-0.0020229956,0.0022600004,0.12733938,0.19094934,0.2758804,0.08556669,0.19260977,0.22838353,0.17643675,0.30556926,0.43874994,0.31595057,0.2369391,0.15172638,0.12737425,0.19096062,0.27588204,0.085605316,0.1926197,0.22838397,0.17662157,0.30557248,0.43880916,0.3160029,0.23694801,0.15174322,0.857,1.49,2.15,0.56200004,1.493,1.79,1.0810001,1.608,3.0939999,2.853,2.2789998,1.4760001,93.452774,30.068533,1.7090112,211.63307,59.68086,6.616449,408.5195,149.69257,10.465137,50.519287,7.458151,1.5449101,198.46974,75.014275,4.4358945,286.1105,97.10867,8.111945,290.3621,7.1806974,1.534682,749.8896,49.02753,16.709906,1328.9736,147.14449,59.730053,504.86694,140.92361,42.249462,251.53755,90.80997,25.503567,97.018906,39.926193,10.594404,52.230686,23.566017,25.354628,4
0.00392399,0.0029979926,-0.00090199907,-0.0035450081,0.0024559996,0.0010759998,0.0038560138,0.0009539957,-0.0010179959,-0.0012279954,-0.0010609953,0.0039639967,0.1320253,0.07283418,0.07005592,0.10059148,0.099105254,0.027214253,0.096193045,0.1057912,0.13438556,0.2433256,0.27919328,0.23604316,0.13208374,0.07289592,0.07006172,0.10065391,0.099135645,0.02723554,0.09627029,0.10579553,0.13438943,0.2433288,0.27919555,0.23607643,1.064,0.639,0.652,0.833,0.843,0.218,0.888,0.888,1.075,2.19,2.473,2.016,52.149693,42.298145,7.566441,18.653746,11.958127,2.1135697,18.667463,10.213187,1.9698392,30.657717,24.518938,4.3434796,30.651697,23.221075,4.234778,5.5460987,0.5094759,0.15079238,20.990942,23.31762,5.0248065,46.107197,21.92557,4.304753,94.03139,27.540005,6.029715,142.26477,151.71036,29.059916,206.38695,194.8803,36.553265,142.79623,142.72679,25.811932,61.08597,74.46103,114.727936,0
-0.0037980126,-0.00049800513,0.0033229915,0.0021919983,-0.0034630173,0.0014919976,2.701106e-05,-0.0022119873,-0.0033679963,-0.0019250037,-0.000113998845,-0.001976999,0.13950656,0.12368668,0.10608569,0.12062585,0.10737278,0.09155452,0.07529168,0.17225358,0.13621515,0.19025214,0.18556064,0.15546936,0.13955827,0.123687774,0.1061378,0.12064585,0.10742856,0.09156667,0.07529168,0.17226757,0.13625681,0.19026186,0.18556093,0.15548179,1.292,0.90500003,0.84300005,0.994,1.029,0.603,0.72300005,1.8280001,1.3889999,1.816,1.677,1.204,73.116516,40.583305,8.114301,66.34705,37.23587,2.4143474,55.55924,23.333223,2.0948777,55.734287,33.05891,4.737825,47.689957,22.655266,4.498809,42.494904,20.089718,0.22513789,22.859398,12.9918165,1.5432385,48.393852,96.89648,10.731271,30.736069,62.56858,5.8348794,62.017384,105.9173,17.507906,87.24626,87.3078,16.421785,89.455605,55.838295,8.108849,60.13363,23.863035,41.231056,0
-0.0028560008,-0.0030239997,-0.0001370027,0.0029229964,-0.0012789997,-0.001574996,-0.0017970074,0.000119007884,-0.0056139966,-0.0027579896,-0.0022029919,0.0032920002,0.11688377,0.09595665,0.06877369,0.10127001,0.08298767,0.059434675,0.23822382,0.34760818,0.19101945,0.15963991,0.1949602,0.16742343,0.116918676,0.096004345,0.06877383,0.101312175,0.08299757,0.059455503,0.23823053,0.34760818,0.19110209,0.15966378,0.19497268,0.16745572,1.191,0.908,0.526,1.0009999,0.80499995,0.48900002,1.786,2.541,1.164,1.274,1.4890001,1.249,37.26755,38.9278,4.3133936,27.848778,21.136316,4.3919415,36.617058,4.138528,0.46637762,23.418842,28.998446,4.238894,30.024971,16.200129,1.2878796,22.74716,2.8968732,1.3459855,365.08972,90.10751,4.4350014,932.20337,115.00124,9.0994625,306.14966,18.290028,4.4386473,134.3432,44.802853,6.1324663,106.91226,107.049835,11.816521,90.82166,75.71116,7.6509514,66.666664,131.65611,205.34525,1
-0.006898995,-0.0025479968,0.0043480005,0.004567005,-0.005645001,0.00081199943,-0.0023360006,0.000103998354,0.0048969993,0.00029400337,0.0025880053,-0.0017740254,0.2053376,0.122214824,0.22620189,0.12549509,0.20721722,0.14988506,0.48991713,0.3778811,0.3380827,0.27926695,0.2438596,0.3519913,0.20545357,0.12224142,0.2262438,0.12557815,0.20729409,0.14988735,0.48992288,0.377881,0.33811837,0.27926704,0.2438734,0.35199556,1.016,0.75699997,1.195,0.656,1.061,0.908,2.902,2.249,2.492,1.9849999,1.5840001,2.037,136.25769,120.58314,8.962406,40.575344,34.727474,7.8662157,169.92232,126.159775,17.866661,45.911293,46.079502,3.9429374,143.00235,114.6905,11.452504,70.84737,50.234814,10.626991,928.22095,511.60413,89.16879,489.7775,294.73502,69.56613,159.82938,252.03493,95.45688,181.96294,178.50877,47.93961,289.05493,107.15033,18.245762,995.7874,93.22171,11.220751,121.79487,436.77914,640.64636,2
-0.002268012,-0.00092200557,0.0013720095,0.0015279878,-0.0017990017,0.00018600437,-0.0024720004,-0.0024719846,-0.0008460108,-0.003918999,0.003682092,0.0009989705,0.13619891,0.117833085,0.12070891,0.11212273,0.11438561,0.09774591,0.23720151,0.48126948,0.45282117,0.7700853,1.4318622,1.4241319,0.1362178,0.11783671,0.12071679,0.112133175,0.114399776,0.09774614,0.23721455,0.48127586,0.452822,0.77009493,1.4318671,1.4241321,0.89400005,0.96299994,0.89599997,0.769,0.746,0.806,1.555,4.0629997,3.757,4.446,6.204,6.117,93.718414,35.973743,3.8356307,83.54646,16.94113,4.253357,81.062935,27.296316,1.9436998,68.36912,19.61763,3.5573244,66.43878,27.40148,1.828258,58.62571,13.079654,2.1355815,337.72922,90.206055,8.790199,646.8417,367.18286,183.02934,912.75073,266.86063,118.60231,5273.1504,170.51039,61.771572,20194.768,97.89175,21.923277,19978.914,96.0825,21.640625,175.18248,55.602757,86.60254,2
0.00186902,0.00042301245,-0.0014219944,-0.0010490387,0.0016519966,-0.0004919262,0.001075016,-0.003149998,0.0015660045,-4.3997763e-05,-0.0008580608,-0.0020810175,0.41644937,0.45956713,0.09880729,0.43581432,0.19679412,0.2588833,0.17861913,0.20118608,0.16408421,0.27090597,0.28056583,0.24960892,0.41645384,0.45956728,0.09881754,0.43581536,0.19680111,0.25888383,0.17862228,0.20121074,0.16409172,0.270906,0.28056717,0.24961767,2.569,2.842,0.626,2.703,1.203,1.559,1.61,1.6500001,1.104,1.677,2.542,2.187,1532.5111,68.67767,12.146666,1897.1564,72.07224,13.242568,88.69258,3.0426223,0.55090225,1693.1935,69.61668,12.566483,335.6641,17.83107,3.0364563,608.85486,20.346754,3.8566313,168.56313,50.83864,9.676379,257.8319,52.533344,8.316005,220.44511,17.55846,2.608558,627.13165,31.48677,8.4075165,521.4873,81.48983,20.167957,291.89648,108.762245,22.537607,12.182741,6512.4536,9210.0,0
